resolution_stategy,dep_key,tree_accurarcy,overlap_tree,contains_bundled,nmb_npm_deps,contains_optionals_and_peers
dep_reach_plus_bundled_plus_peer,menglian-test@1.0.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,menglian-test@1.0.1,1.0,1.0,False,1,False
dep_reach,merkle-mountain-range@1.1.2,0.8941176470588236,0.8085106382978723,False,35,False
dep_reuse,merkle-mountain-range@1.1.2,1.0,1.0,False,35,False
dep_reach_plus_bundled_plus_peer,merkle-mountain-range@1.1.2,0.8941176470588236,0.8085106382978723,False,35,False
dep_reuse_plus_bundled_plus_peer,merkle-mountain-range@1.1.2,1.0,1.0,False,35,False
dep_reach,lg-steps-niu@0.0.5,1.0,1.0,False,1,False
dep_reuse,lg-steps-niu@0.0.5,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,lg-steps-niu@0.0.5,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,lg-steps-niu@0.0.5,1.0,1.0,False,1,False
dep_reach,fringe-mongodb@0.2.2,1.0,1.0,False,20,False
dep_reuse,fringe-mongodb@0.2.2,1.0,1.0,False,20,False
dep_reach_plus_bundled_plus_peer,fringe-mongodb@0.2.2,1.0,1.0,False,20,False
dep_reuse_plus_bundled_plus_peer,fringe-mongodb@0.2.2,1.0,1.0,False,20,False
dep_reach,@gnucoop/ngx-color-picker@12.0.0,0.875,0.875,False,8,True
dep_reuse,@gnucoop/ngx-color-picker@12.0.0,0.875,0.875,False,8,True
dep_reach_plus_bundled_plus_peer,@gnucoop/ngx-color-picker@12.0.0,0.875,0.875,False,8,True
dep_reuse_plus_bundled_plus_peer,@gnucoop/ngx-color-picker@12.0.0,0.875,0.875,False,8,True
dep_reach,@dsr-nikau-knife-tower-agama/dsr-package-public-nikau-knife-tower-agama@1.0.0,1.0,1.0,False,1,False
dep_reuse,@dsr-nikau-knife-tower-agama/dsr-package-public-nikau-knife-tower-agama@1.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@dsr-nikau-knife-tower-agama/dsr-package-public-nikau-knife-tower-agama@1.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@dsr-nikau-knife-tower-agama/dsr-package-public-nikau-knife-tower-agama@1.0.0,1.0,1.0,False,1,False
dep_reach,ismartypro-utils@1.0.17,1.0,1.0,False,13,True
dep_reuse,ismartypro-utils@1.0.17,1.0,1.0,False,13,True
dep_reach_plus_bundled_plus_peer,ismartypro-utils@1.0.17,1.0,1.0,False,13,True
dep_reuse_plus_bundled_plus_peer,ismartypro-utils@1.0.17,1.0,1.0,False,13,True
dep_reach,foweryan-demo@1.0.24,1.0,1.0,False,2,False
dep_reuse,foweryan-demo@1.0.24,1.0,1.0,False,2,False
dep_reach_plus_bundled_plus_peer,foweryan-demo@1.0.24,1.0,1.0,False,2,False
dep_reuse_plus_bundled_plus_peer,foweryan-demo@1.0.24,1.0,1.0,False,2,False
dep_reach,strive-mono-tsconfig@0.0.0,1.0,1.0,False,1,False
dep_reuse,strive-mono-tsconfig@0.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,strive-mono-tsconfig@0.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,strive-mono-tsconfig@0.0.0,1.0,1.0,False,1,False
dep_reach,filepizza@0.2.3,0.9069192751235585,0.7937995674116799,True,460,True
dep_reuse,filepizza@0.2.3,0.9534522885958107,0.9212893553223388,True,460,True
dep_reach_plus_bundled_plus_peer,filepizza@0.2.3,0.910964550700742,0.7995658465991317,True,460,True
dep_reuse_plus_bundled_plus_peer,filepizza@0.2.3,0.9734375,0.9525993883792049,True,460,True
dep_reach,@soonspacejs/plugin-heat-map@0.0.3,1.0,1.0,False,8,False
dep_reuse,@soonspacejs/plugin-heat-map@0.0.3,1.0,1.0,False,8,False
dep_reach_plus_bundled_plus_peer,@soonspacejs/plugin-heat-map@0.0.3,1.0,1.0,False,8,False
dep_reuse_plus_bundled_plus_peer,@soonspacejs/plugin-heat-map@0.0.3,1.0,1.0,False,8,False
dep_reach,models-files@1.0.0,1.0,1.0,False,1,False
dep_reuse,models-files@1.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,models-files@1.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,models-files@1.0.0,1.0,1.0,False,1,False
dep_reach,exonum-client@0.18.4,1.0,1.0,False,23,False
dep_reuse,exonum-client@0.18.4,1.0,1.0,False,23,False
dep_reach_plus_bundled_plus_peer,exonum-client@0.18.4,1.0,1.0,False,23,False
dep_reuse_plus_bundled_plus_peer,exonum-client@0.18.4,1.0,1.0,False,23,False
dep_reach,chistan-flow@0.0.52,0.6237113402061856,0.6237113402061856,False,47,True
dep_reuse,chistan-flow@0.0.52,0.6237113402061856,0.6237113402061856,False,47,True
dep_reach_plus_bundled_plus_peer,chistan-flow@0.0.52,0.6237113402061856,0.6237113402061856,False,47,True
dep_reuse_plus_bundled_plus_peer,chistan-flow@0.0.52,0.6237113402061856,0.6237113402061856,False,47,True
dep_reach,react-simpletabs-alt@0.7.1,1.0,1.0,False,22,True
dep_reuse,react-simpletabs-alt@0.7.1,1.0,1.0,False,22,True
dep_reach_plus_bundled_plus_peer,react-simpletabs-alt@0.7.1,1.0,1.0,False,22,True
dep_reuse_plus_bundled_plus_peer,react-simpletabs-alt@0.7.1,1.0,1.0,False,22,True
dep_reach,company-ui-qaiser@1.0.2,1.0,1.0,False,6,True
dep_reuse,company-ui-qaiser@1.0.2,1.0,1.0,False,6,True
dep_reach_plus_bundled_plus_peer,company-ui-qaiser@1.0.2,1.0,1.0,False,6,True
dep_reuse_plus_bundled_plus_peer,company-ui-qaiser@1.0.2,1.0,1.0,False,6,True
dep_reach,@liqd-js/i18n@1.1.0,1.0,1.0,False,1,False
dep_reuse,@liqd-js/i18n@1.1.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@liqd-js/i18n@1.1.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@liqd-js/i18n@1.1.0,1.0,1.0,False,1,False
dep_reach,ngx-ludan-pie-chart@1.3.0,1.0,1.0,False,43,True
dep_reuse,ngx-ludan-pie-chart@1.3.0,1.0,1.0,False,43,True
dep_reach_plus_bundled_plus_peer,ngx-ludan-pie-chart@1.3.0,1.0,1.0,False,43,True
dep_reuse_plus_bundled_plus_peer,ngx-ludan-pie-chart@1.3.0,1.0,1.0,False,43,True
dep_reach,ember-advanced-form@0.0.11,0.9703087885985748,0.9423298731257209,False,183,False
dep_reuse,ember-advanced-form@0.0.11,1.0,1.0,False,183,False
dep_reach_plus_bundled_plus_peer,ember-advanced-form@0.0.11,0.9703087885985748,0.9423298731257209,False,183,False
dep_reuse_plus_bundled_plus_peer,ember-advanced-form@0.0.11,1.0,1.0,False,183,False
dep_reach,gulp-xinclude-test001@1.0.2,1.0,1.0,False,62,False
dep_reuse,gulp-xinclude-test001@1.0.2,1.0,1.0,False,62,False
dep_reach_plus_bundled_plus_peer,gulp-xinclude-test001@1.0.2,1.0,1.0,False,62,False
dep_reuse_plus_bundled_plus_peer,gulp-xinclude-test001@1.0.2,1.0,1.0,False,62,False
dep_reach,@sl-theia/theia-socket-io-client@1.2.3,1.0,1.0,False,38,True
dep_reuse,@sl-theia/theia-socket-io-client@1.2.3,1.0,1.0,False,38,True
dep_reach_plus_bundled_plus_peer,@sl-theia/theia-socket-io-client@1.2.3,1.0,1.0,False,38,True
dep_reuse_plus_bundled_plus_peer,@sl-theia/theia-socket-io-client@1.2.3,1.0,1.0,False,38,True
dep_reach,@cor-web/cor-components-library@0.0.0,1.0,1.0,False,6,False
dep_reuse,@cor-web/cor-components-library@0.0.0,1.0,1.0,False,6,False
dep_reach_plus_bundled_plus_peer,@cor-web/cor-components-library@0.0.0,1.0,1.0,False,6,False
dep_reuse_plus_bundled_plus_peer,@cor-web/cor-components-library@0.0.0,1.0,1.0,False,6,False
dep_reach,language_excel_parser@1.0.5,1.0,1.0,False,16,False
dep_reuse,language_excel_parser@1.0.5,1.0,1.0,False,16,False
dep_reach_plus_bundled_plus_peer,language_excel_parser@1.0.5,1.0,1.0,False,16,False
dep_reuse_plus_bundled_plus_peer,language_excel_parser@1.0.5,1.0,1.0,False,16,False
dep_reach,apollo-tooling-persisted-hash@2.17.6,1.0,1.0,False,4,False
dep_reuse,apollo-tooling-persisted-hash@2.17.6,1.0,1.0,False,4,False
dep_reach_plus_bundled_plus_peer,apollo-tooling-persisted-hash@2.17.6,1.0,1.0,False,4,False
dep_reuse_plus_bundled_plus_peer,apollo-tooling-persisted-hash@2.17.6,1.0,1.0,False,4,False
dep_reach,ng-quick@0.1.3,1.0,1.0,False,21,True
dep_reuse,ng-quick@0.1.3,1.0,1.0,False,21,True
dep_reach_plus_bundled_plus_peer,ng-quick@0.1.3,1.0,1.0,False,21,True
dep_reuse_plus_bundled_plus_peer,ng-quick@0.1.3,1.0,1.0,False,21,True
dep_reach,eslint-config-tie-app@0.0.5,0.5103991006183249,0.33855331841909025,False,131,True
dep_reuse,eslint-config-tie-app@0.0.5,0.9956019791094007,0.9956019791094007,False,131,True
dep_reach_plus_bundled_plus_peer,eslint-config-tie-app@0.0.5,0.5103991006183249,0.33855331841909025,False,131,True
dep_reuse_plus_bundled_plus_peer,eslint-config-tie-app@0.0.5,0.9956019791094007,0.9956019791094007,False,131,True
dep_reach,peerplaysjs-ws@0.1.11,1.0,1.0,False,4,False
dep_reuse,peerplaysjs-ws@0.1.11,1.0,1.0,False,4,False
dep_reach_plus_bundled_plus_peer,peerplaysjs-ws@0.1.11,1.0,1.0,False,4,False
dep_reuse_plus_bundled_plus_peer,peerplaysjs-ws@0.1.11,1.0,1.0,False,4,False
dep_reach,@wlslwltjs/hi@0.0.4,1.0,1.0,False,1,False
dep_reuse,@wlslwltjs/hi@0.0.4,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@wlslwltjs/hi@0.0.4,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@wlslwltjs/hi@0.0.4,1.0,1.0,False,1,False
dep_reach,angl-bstp-ui@0.5.0,1.0,1.0,False,6,True
dep_reuse,angl-bstp-ui@0.5.0,1.0,1.0,False,6,True
dep_reach_plus_bundled_plus_peer,angl-bstp-ui@0.5.0,1.0,1.0,False,6,True
dep_reuse_plus_bundled_plus_peer,angl-bstp-ui@0.5.0,1.0,1.0,False,6,True
dep_reach,@schibstedspain/sui-react-hooks@1.10.0,1.0,1.0,False,7,False
dep_reuse,@schibstedspain/sui-react-hooks@1.10.0,1.0,1.0,False,7,False
dep_reach_plus_bundled_plus_peer,@schibstedspain/sui-react-hooks@1.10.0,1.0,1.0,False,7,False
dep_reuse_plus_bundled_plus_peer,@schibstedspain/sui-react-hooks@1.10.0,1.0,1.0,False,7,False
dep_reach,pixi-keyboard@1.0.0,1.0,1.0,False,1,False
dep_reuse,pixi-keyboard@1.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,pixi-keyboard@1.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,pixi-keyboard@1.0.0,1.0,1.0,False,1,False
dep_reach,argumentify@0.0.1,1.0,1.0,False,9,False
dep_reuse,argumentify@0.0.1,1.0,1.0,False,9,False
dep_reach_plus_bundled_plus_peer,argumentify@0.0.1,1.0,1.0,False,9,False
dep_reuse_plus_bundled_plus_peer,argumentify@0.0.1,1.0,1.0,False,9,False
dep_reach,@christiannaths/dev-cli@0.1.0,1.0,1.0,False,3,False
dep_reuse,@christiannaths/dev-cli@0.1.0,1.0,1.0,False,3,False
dep_reach_plus_bundled_plus_peer,@christiannaths/dev-cli@0.1.0,1.0,1.0,False,3,False
dep_reuse_plus_bundled_plus_peer,@christiannaths/dev-cli@0.1.0,1.0,1.0,False,3,False
dep_reach,@fjuette/ng2-smart-table@1.9.0,0.44881889763779526,0.3149171270718232,False,9,True
dep_reuse,@fjuette/ng2-smart-table@1.9.0,0.8740157480314961,0.8740157480314961,False,9,True
dep_reach_plus_bundled_plus_peer,@fjuette/ng2-smart-table@1.9.0,0.44881889763779526,0.3149171270718232,False,9,True
dep_reuse_plus_bundled_plus_peer,@fjuette/ng2-smart-table@1.9.0,0.8740157480314961,0.8740157480314961,False,9,True
dep_reach,webauthn-client@0.0.4,1.0,1.0,False,2,False
dep_reuse,webauthn-client@0.0.4,1.0,1.0,False,2,False
dep_reach_plus_bundled_plus_peer,webauthn-client@0.0.4,1.0,1.0,False,2,False
dep_reuse_plus_bundled_plus_peer,webauthn-client@0.0.4,1.0,1.0,False,2,False
dep_reach,matrix4@0.1.1,1.0,1.0,False,1,False
dep_reuse,matrix4@0.1.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,matrix4@0.1.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,matrix4@0.1.1,1.0,1.0,False,1,False
dep_reach,react-roving-tabindex-grid@0.8.3,1.0,1.0,False,9,True
dep_reuse,react-roving-tabindex-grid@0.8.3,1.0,1.0,False,9,True
dep_reach_plus_bundled_plus_peer,react-roving-tabindex-grid@0.8.3,1.0,1.0,False,9,True
dep_reuse_plus_bundled_plus_peer,react-roving-tabindex-grid@0.8.3,1.0,1.0,False,9,True
dep_reach,wpa-monitor@1.3.0,1.0,1.0,False,6,False
dep_reuse,wpa-monitor@1.3.0,1.0,1.0,False,6,False
dep_reach_plus_bundled_plus_peer,wpa-monitor@1.3.0,1.0,1.0,False,6,False
dep_reuse_plus_bundled_plus_peer,wpa-monitor@1.3.0,1.0,1.0,False,6,False
dep_reach,neat-starter-template@0.1.0,0.8110185778347213,0.793730407523511,False,178,True
dep_reuse,neat-starter-template@0.1.0,0.9923254029163469,0.9870229007633587,False,178,True
dep_reach_plus_bundled_plus_peer,neat-starter-template@0.1.0,0.8110185778347213,0.793730407523511,False,178,True
dep_reuse_plus_bundled_plus_peer,neat-starter-template@0.1.0,0.9923254029163469,0.9870229007633587,False,178,True
dep_reach,atme-ui@1.0.1,1.0,1.0,False,1,False
dep_reuse,atme-ui@1.0.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,atme-ui@1.0.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,atme-ui@1.0.1,1.0,1.0,False,1,False
dep_reach,malwaredetector@1.0.1,0.9905660377358491,0.9813084112149533,False,85,False
dep_reuse,malwaredetector@1.0.1,1.0,1.0,False,85,False
dep_reach_plus_bundled_plus_peer,malwaredetector@1.0.1,0.9905660377358491,0.9813084112149533,False,85,False
dep_reuse_plus_bundled_plus_peer,malwaredetector@1.0.1,1.0,1.0,False,85,False
dep_reach,hqfpublish@1.0.1,1.0,1.0,False,1,False
dep_reuse,hqfpublish@1.0.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,hqfpublish@1.0.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,hqfpublish@1.0.1,1.0,1.0,False,1,False
dep_reach,@kcom/gadget-scaffold-library@2.0.2,0.9789288849868305,0.9648110758580906,False,894,True
dep_reuse,@kcom/gadget-scaffold-library@2.0.2,0.9919471522733584,0.991541394574221,False,894,True
dep_reach_plus_bundled_plus_peer,@kcom/gadget-scaffold-library@2.0.2,0.9789288849868305,0.9648110758580906,False,894,True
dep_reuse_plus_bundled_plus_peer,@kcom/gadget-scaffold-library@2.0.2,0.9919471522733584,0.991541394574221,False,894,True
dep_reach,tvexabytes@0.0.1,1.0,1.0,False,6,True
dep_reuse,tvexabytes@0.0.1,1.0,1.0,False,6,True
dep_reach_plus_bundled_plus_peer,tvexabytes@0.0.1,1.0,1.0,False,6,True
dep_reuse_plus_bundled_plus_peer,tvexabytes@0.0.1,1.0,1.0,False,6,True
dep_reach,@meepshop/graphql-tools@0.1.2,0.9,0.75,False,13,True
dep_reuse,@meepshop/graphql-tools@0.1.2,1.0,1.0,False,13,True
dep_reach_plus_bundled_plus_peer,@meepshop/graphql-tools@0.1.2,0.9,0.75,False,13,True
dep_reuse_plus_bundled_plus_peer,@meepshop/graphql-tools@0.1.2,1.0,1.0,False,13,True
dep_reach,vision-types@1.0.6,1.0,1.0,False,7,True
dep_reuse,vision-types@1.0.6,1.0,1.0,False,7,True
dep_reach_plus_bundled_plus_peer,vision-types@1.0.6,1.0,1.0,False,7,True
dep_reuse_plus_bundled_plus_peer,vision-types@1.0.6,1.0,1.0,False,7,True
dep_reach,@sznds/icons@0.4.4,1.0,1.0,False,1,False
dep_reuse,@sznds/icons@0.4.4,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@sznds/icons@0.4.4,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@sznds/icons@0.4.4,1.0,1.0,False,1,False
dep_reach,s2_alarm@2.0.1,1.0,1.0,False,2,False
dep_reuse,s2_alarm@2.0.1,1.0,1.0,False,2,False
dep_reach_plus_bundled_plus_peer,s2_alarm@2.0.1,1.0,1.0,False,2,False
dep_reuse_plus_bundled_plus_peer,s2_alarm@2.0.1,1.0,1.0,False,2,False
dep_reach,react-esi@0.3.1,1.0,1.0,False,7,True
dep_reuse,react-esi@0.3.1,1.0,1.0,False,7,True
dep_reach_plus_bundled_plus_peer,react-esi@0.3.1,1.0,1.0,False,7,True
dep_reuse_plus_bundled_plus_peer,react-esi@0.3.1,1.0,1.0,False,7,True
dep_reach,murmurhash3js-revisited@3.0.0,1.0,1.0,False,1,False
dep_reuse,murmurhash3js-revisited@3.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,murmurhash3js-revisited@3.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,murmurhash3js-revisited@3.0.0,1.0,1.0,False,1,False
dep_reach,react-hooks-swiper@1.2.3,1.0,1.0,False,7,True
dep_reuse,react-hooks-swiper@1.2.3,1.0,1.0,False,7,True
dep_reach_plus_bundled_plus_peer,react-hooks-swiper@1.2.3,1.0,1.0,False,7,True
dep_reuse_plus_bundled_plus_peer,react-hooks-swiper@1.2.3,1.0,1.0,False,7,True
dep_reach,@financial-times/o-buttons@0.0.0,1.0,1.0,False,14,True
dep_reuse,@financial-times/o-buttons@0.0.0,1.0,1.0,False,14,True
dep_reach_plus_bundled_plus_peer,@financial-times/o-buttons@0.0.0,1.0,1.0,False,14,True
dep_reuse_plus_bundled_plus_peer,@financial-times/o-buttons@0.0.0,1.0,1.0,False,14,True
dep_reach,objectology@0.0.5,1.0,1.0,False,1,False
dep_reuse,objectology@0.0.5,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,objectology@0.0.5,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,objectology@0.0.5,1.0,1.0,False,1,False
dep_reach,ale-base-backend@0.0.3,0.27497527200791294,0.2736220472440945,False,143,True
dep_reuse,ale-base-backend@0.0.3,0.28284854563691075,0.28256513026052105,False,143,True
dep_reach_plus_bundled_plus_peer,ale-base-backend@0.0.3,0.27497527200791294,0.2736220472440945,False,143,True
dep_reuse_plus_bundled_plus_peer,ale-base-backend@0.0.3,0.28284854563691075,0.28256513026052105,False,143,True
dep_reach,sliding-and-editing@1.0.2,0.9941468906628325,0.7656507090809371,False,607,True
dep_reuse,sliding-and-editing@1.0.2,0.9942147134824983,0.7657429414683835,False,607,True
dep_reach_plus_bundled_plus_peer,sliding-and-editing@1.0.2,0.9941468906628325,0.7656507090809371,False,607,True
dep_reuse_plus_bundled_plus_peer,sliding-and-editing@1.0.2,0.9942147134824983,0.7657429414683835,False,607,True
dep_reach,vax@1.0.3,0.21440677966101696,0.12216320618058908,True,313,True
dep_reuse,vax@1.0.3,0.21573604060913706,0.12312892322549493,True,313,True
dep_reach_plus_bundled_plus_peer,vax@1.0.3,0.21440677966101696,0.12216320618058908,True,313,True
dep_reuse_plus_bundled_plus_peer,vax@1.0.3,0.21573604060913706,0.12312892322549493,True,313,True
dep_reach,point-reducer-builder@0.4.4,1.0,1.0,False,4,False
dep_reuse,point-reducer-builder@0.4.4,1.0,1.0,False,4,False
dep_reach_plus_bundled_plus_peer,point-reducer-builder@0.4.4,1.0,1.0,False,4,False
dep_reuse_plus_bundled_plus_peer,point-reducer-builder@0.4.4,1.0,1.0,False,4,False
dep_reach,vue3-acies-treeselect@0.1.3,1.0,1.0,False,22,True
dep_reuse,vue3-acies-treeselect@0.1.3,1.0,1.0,False,22,True
dep_reach_plus_bundled_plus_peer,vue3-acies-treeselect@0.1.3,1.0,1.0,False,22,True
dep_reuse_plus_bundled_plus_peer,vue3-acies-treeselect@0.1.3,1.0,1.0,False,22,True
dep_reach,vite-plugin-component@0.0.0,1.0,1.0,False,1,False
dep_reuse,vite-plugin-component@0.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,vite-plugin-component@0.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,vite-plugin-component@0.0.0,1.0,1.0,False,1,False
dep_reach,generator-create-vue@1.0.2,0.04825662482566248,0.04602287842511306,False,112,True
dep_reuse,generator-create-vue@1.0.2,0.09679218967921897,0.09679218967921897,False,112,True
dep_reach_plus_bundled_plus_peer,generator-create-vue@1.0.2,0.04825662482566248,0.04602287842511306,False,112,True
dep_reuse_plus_bundled_plus_peer,generator-create-vue@1.0.2,0.09679218967921897,0.09679218967921897,False,112,True
dep_reach,@qdd-cli-dev/core@0.0.6,1.0,1.0,False,1,False
dep_reuse,@qdd-cli-dev/core@0.0.6,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@qdd-cli-dev/core@0.0.6,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@qdd-cli-dev/core@0.0.6,1.0,1.0,False,1,False
dep_reach,ssr-helper@1.1.2,0.9846938775510204,0.9698492462311558,False,131,False
dep_reuse,ssr-helper@1.1.2,1.0,1.0,False,131,False
dep_reach_plus_bundled_plus_peer,ssr-helper@1.1.2,0.9846938775510204,0.9698492462311558,False,131,False
dep_reuse_plus_bundled_plus_peer,ssr-helper@1.1.2,1.0,1.0,False,131,False
dep_reach,szy-app@1.0.0,1.0,1.0,False,33,True
dep_reuse,szy-app@1.0.0,1.0,1.0,False,33,True
dep_reach_plus_bundled_plus_peer,szy-app@1.0.0,1.0,1.0,False,33,True
dep_reuse_plus_bundled_plus_peer,szy-app@1.0.0,1.0,1.0,False,33,True
dep_reach,shaoxuanqi@1.0.0,0.9761904761904762,0.9761904761904762,False,59,False
dep_reuse,shaoxuanqi@1.0.0,0.9761904761904762,0.9761904761904762,False,59,False
dep_reach_plus_bundled_plus_peer,shaoxuanqi@1.0.0,0.9761904761904762,0.9761904761904762,False,59,False
dep_reuse_plus_bundled_plus_peer,shaoxuanqi@1.0.0,0.9761904761904762,0.9761904761904762,False,59,False
dep_reach,jasmine-described@2.8.1,1.0,1.0,False,1,False
dep_reuse,jasmine-described@2.8.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,jasmine-described@2.8.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,jasmine-described@2.8.1,1.0,1.0,False,1,False
dep_reach,string-to-url@1.1.0,1.0,1.0,False,1,False
dep_reuse,string-to-url@1.1.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,string-to-url@1.1.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,string-to-url@1.1.0,1.0,1.0,False,1,False
dep_reach,jasmine2chai@1.0.2,0.9985688729874777,0.9971418363701322,False,277,False
dep_reuse,jasmine2chai@1.0.2,1.0,1.0,False,277,False
dep_reach_plus_bundled_plus_peer,jasmine2chai@1.0.2,0.9985688729874777,0.9971418363701322,False,277,False
dep_reuse_plus_bundled_plus_peer,jasmine2chai@1.0.2,1.0,1.0,False,277,False
dep_reach,@chainsafe/lodestar-config@0.39.0,1.0,1.0,False,7,False
dep_reuse,@chainsafe/lodestar-config@0.39.0,1.0,1.0,False,7,False
dep_reach_plus_bundled_plus_peer,@chainsafe/lodestar-config@0.39.0,1.0,1.0,False,7,False
dep_reuse_plus_bundled_plus_peer,@chainsafe/lodestar-config@0.39.0,1.0,1.0,False,7,False
dep_reach,cs-webcomponents@0.0.2,1.0,1.0,False,1,False
dep_reuse,cs-webcomponents@0.0.2,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,cs-webcomponents@0.0.2,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,cs-webcomponents@0.0.2,1.0,1.0,False,1,False
dep_reach,@deviltea/eslint-config-vue-ts@2.0.4,0.9851833559698728,0.9844540407156076,False,282,True
dep_reuse,@deviltea/eslint-config-vue-ts@2.0.4,0.9859241881713792,0.9859241881713792,False,282,True
dep_reach_plus_bundled_plus_peer,@deviltea/eslint-config-vue-ts@2.0.4,0.9851833559698728,0.9844540407156076,False,282,True
dep_reuse_plus_bundled_plus_peer,@deviltea/eslint-config-vue-ts@2.0.4,0.9859241881713792,0.9859241881713792,False,282,True
dep_reach,crsa@1.2.0,1.0,1.0,False,1,False
dep_reuse,crsa@1.2.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,crsa@1.2.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,crsa@1.2.0,1.0,1.0,False,1,False
dep_reach,gitee-publish@1.0.21,0.9278350515463918,0.9278350515463918,False,59,True
dep_reuse,gitee-publish@1.0.21,0.9278350515463918,0.9278350515463918,False,59,True
dep_reach_plus_bundled_plus_peer,gitee-publish@1.0.21,0.9278350515463918,0.9278350515463918,False,59,True
dep_reuse_plus_bundled_plus_peer,gitee-publish@1.0.21,0.9278350515463918,0.9278350515463918,False,59,True
dep_reach,@hyper.fun/material-icon-headset-off-round@1.3.0,1.0,1.0,False,2,True
dep_reuse,@hyper.fun/material-icon-headset-off-round@1.3.0,1.0,1.0,False,2,True
dep_reach_plus_bundled_plus_peer,@hyper.fun/material-icon-headset-off-round@1.3.0,1.0,1.0,False,2,True
